global_rank	consumption_country	finalsale_country	finalsale_industry	ANIMALIA	PLANTAE	aggregated_finalsale_threat_intensity	finalsale_threat_intensity_proportion	attributed_threat_intensity
11245	UAE	Switzerland	Food products, beverages and tobacco products	279	67	205.405832894146	0.000574987729815015	0.118105833546568
11246	Denmark	Viet Nam	Processed seafood and by products 	835	101	213.420454747975	0.000553373299975299	0.118101181326116
11247	Luxembourg	France	Products of agriculture, hunting and related services	218	34	81.8224909603596	0.00144293610676377	0.118064626552055
11248	Taiwan	Singapore	Other business & technical services	1044	62	615.400253817439	0.000191745527804864	0.118000246479472
11249	Singapore	UK	Fish farming (non-organic)	88	10	16.8166819438338	0.00701605395968355	0.117986747940774
11250	Italy	Bulgaria	Textiles and Wearing Apparel	6	0	0.834764249622822	0.141324844187266	0.117972927511045
11251	Iran	TFYR Macedonia	Land transport, transport via pipeline services	61	3	11.7954133450985	0.0100012892133452	0.117969340255282
11252	Montenegro	Montenegro	Electrical and Machinery	1	0	0.117962762713432	1	0.117962762713432
11253	Romania	Ukraine	Other Prod. Sectors	63	23	15.2845553308725	0.00771178288395562	0.117871172189495
11254	Suriname	Jamaica	Fishing	175	42	28.0772942230105	0.00419523663825722	0.117790893427502
11255	Spain	USA	Air transportation 	272	37	123.884830027819	0.00095070102544747	0.117777434944833
11256	Belgium	Pakistan	Food & Beverages	316	21	202.712313659489	0.000580968515240533	0.117769471887727
11257	Bulgaria	Greece	Air transport services	83	5	46.4016714468598	0.00253752244676916	0.117745282864014
11258	Singapore	India	Pulses	994	51	271.568123959005	0.000433569129552589	0.117743555119135
11259	Switzerland	TFYR Macedonia	Products of agriculture, hunting and related services	174	15	91.6786672472954	0.00128397506128031	0.117713122396943
11260	Turkey	Singapore	Other manufacturing	204	0	72.3234894871712	0.00162757354342281	0.117711798057338
11261	Morocco	Morocco	Textiles and Wearing Apparel	9	0	1.2288476601243	0.0957863320608632	0.117706810024881
11262	Iran	TFYR Macedonia	Air transport services	83	0	38.3416029810905	0.00306919213022217	0.117677746129666
11263	Japan	Guatemala	Transport	92	9	35.944000467658	0.00327365743884526	0.117668344512806
11264	USA	New Caledonia	Transport	86	9	33.8001001179218	0.00348126353573295	0.117667056044644
11265	Monaco	Vanuatu	Fishing	447	10	66.9224037081003	0.00175793933909186	0.117645526145056
11266	France	Estonia	Air transport services	18	1	5.85315652191639	0.0200974825902835	0.117633711297419
11267	Jamaica	Suriname	Transport	47	4	19.0002859532833	0.00619060930879372	0.117623347092138
11268	Serbia	Uruguay	Fish products	96	11	76.891569249332	0.00152955036860021	0.117609528087565
11269	TFYR Macedonia	TFYR Macedonia	Health and social work services	1	0	0.117602683603764	1	0.117602683603764
11270	Greece	Djibouti	Construction	452	4	375.294452533126	0.000313350278352304	0.11759862116533
11271	Norway	Suriname	Hotels and Restraurants	4	0	0.553889892995358	0.212295600118451	0.117588387232994
11272	Romania	Hungary	Construction work	161	42	171.112626351416	0.000687151206335861	0.117580247616673
11273	UK	Hungary	Land transport, transport via pipeline services	66	7	24.0603637397289	0.00488623969694681	0.117564704428043
11274	Philippines	Vanuatu	Fishing	447	10	66.9224037081003	0.00175662641971612	0.117557662424557
11275	Italy	Seychelles	Fishing	649	69	123.385007917881	0.000952709560428082	0.11755007665686
11276	South Africa	Malawi	Hotels and Restraurants	106	17	20.3860594332218	0.00576446316092904	0.117514688599317
11277	Hong Kong	France	Products of agriculture, hunting and related services	218	34	81.8224909603596	0.00143563310287508	0.117467076582389
11278	UAE	Mauritius	Other professional, scientific and technical services 	534	5	242.470669388771	0.000484327337852989	0.117435173812496
11279	Lithuania	Sweden	Fish and other fishing products, services incidental of fishing	200	49	59.8778157234192	0.00196031529949185	0.117379398262772
11280	Netherlands	Peru	Services to Companies	906	133	244.685102939606	0.000479612916559664	0.117354135859566
11281	Spain	Ecuador	Bananas, coffee, cocoa	87	73	29.6199372038245	0.00396007696040023	0.117297230889367
11282	Tunisia	Seychelles	Fishing	649	69	123.385007917881	0.000950595677720943	0.117289255222302
11283	Liechtenstein	Vanuatu	Fishing	447	10	66.9224037081003	0.00175259520747347	0.117287884011421
11284	Malawi	Malawi	Wholesale Trade	1	0	0.117283321917057	1	0.117283321917057
11285	Aruba	Maldives	Fishing	305	2	108.927796840668	0.0010766383201891	0.117275840212436
11286	Canada	Ecuador	Shrimp and shrimp larvae	16	0	2.05002199113369	0.0572044414386518	0.117270362939755
11287	Czech Republic	Czech Republic	Agriculture, hunting and related service activities	1	0	0.117259353399277	1	0.117259353399277
11288	Nigeria	Netherlands	Fish and other fishing products, services incidental of fishing	153	34	61.7632210850716	0.00189740890182581	0.11719008549225
11289	Syria	Lebanon	Transport	88	8	40.3924108445644	0.00290025154007579	0.117148151759322
11290	Tanzania	South Africa	Agricultural products	680	146	432.840902999043	0.000270609701818868	0.117130947695581
11291	Sweden	Lithuania	Air transport services	17	2	6.15800106525421	0.0190137935407168	0.117086960878258
11292	China	Namibia	Food & Beverages	245	24	159.174781166017	0.000735537418645671	0.117079007652342
11293	Former USSR	Seychelles	Fishing	649	69	123.385007917881	0.000948374882365434	0.117015242369779
11294	Armenia	Maldives	Fishing	305	2	108.927796840668	0.00107378615794064	0.11696516046248
11295	Austria	Viet Nam	Processed seafood and by products 	835	101	213.420454747975	0.000547860663752769	0.116924671996643
11296	Switzerland	South Africa	Transport services	379	31	162.218166470528	0.00072072797213682	0.116915170164057
11297	India	Hong Kong	machinery and equipment	16	0	2.30301520228386	0.0507480275950506	0.116873479037322
11298	Netherlands	USA	Seafood product preparation and packaging	464	39	130.601709358394	0.000894730255141165	0.116853300736108
11299	Netherlands	Mauritius	Professional, scientific and technical services 	365	2	77.7360566034913	0.00150263620707863	0.11680901324792
11300	USA	USA	Pipeline transportation	1	0	0.116758801043034	1	0.116758801043034
11301	Slovakia	Hungary	Products of agriculture, hunting and related services	82	16	35.8205550462008	0.00325835292005449	0.116716010132761
11302	Serbia	Eritrea	Petroleum, Chemical and Non-Metallic Mineral Products	111	0	15.4103781357408	0.00757330115186161	0.116707434486029
11303	Lesotho	New Caledonia	Fishing	559	86	151.711750611663	0.000768990289456905	0.116664863016876
11304	Australia	Cote dIvoire	Construction	281	71	181.534954875708	0.000642411773766842	0.116620192362387
11305	Finland	Seychelles	Transport	411	10	59.8249227404594	0.00194935409922796	0.116619958380111
11306	Andorra	Andorra	Wholesale Trade	1	0	0.116605214774609	1	0.116605214774609
11307	Thailand	Tanzania	Fishing	579	46	182.532163530588	0.000638810713627769	0.116603501644996
11308	Mauritius	Vanuatu	Fishing	447	10	66.9224037081003	0.00174216870051746	0.116590117103646
11309	Turkmenistan	UAE	Transport	175	2	39.5090214461088	0.00295096568203139	0.116589766418109
11310	Indonesia	Central African Republic	Transport	42	4	15.6611744016409	0.00744314817070054	0.116568441598596
11311	Russia	Kyrgyzstan	Hunting and Forestry	12	0	1.61106313765049	0.0723532408065476	0.116565639152978
11312	Burundi	Maldives	Fishing	305	2	108.927796840668	0.00106928894117012	0.116475288547751
11313	Tajikistan	New Caledonia	Fishing	559	86	151.711750611663	0.000767690861744354	0.116467724563812
11314	Russia	Viet Nam	Forestry	240	14	152.391421988606	0.00076425235525731	0.116465503175803
11315	Romania	Bosnia and Herzegovina	Transport	92	7	38.8810631930828	0.00299539430200985	0.116464115144645
11316	USA	Argentina	Freight services	72	17	13.1665132492781	0.00884526187213157	0.116461257632754
11317	Belize	Seychelles	Fishing	649	69	123.385007917881	0.00094380365452957	0.116451221387056
11318	Switzerland	Morocco	Fishing	221	50	157.357383459806	0.000739970431445479	0.116439810929885
11319	USA	Ireland	Coke, refined petroleum products and nuclear fuels	16	0	2.12302344292402	0.0548445764742007	0.116436321571967
11320	Czech Republic	Czech Republic	Hotel and restaurant services	1	0	0.116425588726997	1	0.116425588726997
11321	Poland	Austria	Products of agriculture, hunting and related services	119	16	28.8549262434244	0.00403477697781614	0.116423192103552
11322	Indonesia	Syria	Transport	93	3	35.9594658538699	0.0032374445423351	0.116416776473896
11323	Cambodia	Cambodia	Wholesale Trade	1	0	0.11973587423563	0.971863848880776	0.116366967583744
11324	Seychelles	Seychelles	Electrical and Machinery	1	0	0.120418503880501	0.965384677668867	0.116250178554044
11325	Taiwan	Iceland	Food & Beverages	75	10	38.9370373934507	0.00298411416791254	0.116192564942337
11326	Lithuania	South Africa	Agricultural products	680	146	432.840902999043	0.000268433747166808	0.116189105519098
11327	Venezuela	Venezuela	Pastas 	1	0	0.11618759483099	1	0.11618759483099
11328	Burkina Faso	Mauritania	Fishing	120	6	39.73894572258	0.00292372670876418	0.116185816987237
11329	Indonesia	Ukraine	N-Prod. Transport	90	8	23.6431225389242	0.00491194261728938	0.116133661204737
11330	Singapore	New Zealand	Other dairy products	91	0	13.765553869307	0.00843403751640924	0.116099197767888
11331	UK	New Zealand	Other dairy products	91	0	13.765553869307	0.00843320157442165	0.116087690563426
11332	Finland	New Caledonia	Transport	86	9	33.8001001179218	0.00343424039609549	0.116077669217039
11333	Congo	Madagascar	Fishing	702	61	142.836975887418	0.000812654700924265	0.116077139920716
11334	Russia	Sri Lanka	Transport	448	25	115.943389773369	0.00100107600128035	0.116068145009213
11335	Rwanda	Rwanda	Post and Telecommunications	1	0	0.115983180701733	1	0.115983180701733
11336	Uzbekistan	Turkmenistan	Food & Beverages	159	10	79.2396690025926	0.00146355335743544	0.115971483610817
11337	Switzerland	Ethiopia	Transport	67	4	18.3587653487921	0.00631644073747226	0.115962053338804
11338	Qatar	Syria	Transport	93	3	35.9594658538699	0.0032245716594708	0.115953874482097
11339	Russia	Portugal	Wood and products of wood and cork (except furniture), articles of straw and plaiting materials	23	0	4.13562699407339	0.0280353914279992	0.115943921579047
11340	Jordan	Sri Lanka	Transport	448	25	115.943389773369	0.00099967685942607	0.115905923759854
11341	Switzerland	Singapore	Wholesale & retail trades	743	14	184.168690435588	0.000629072919951464	0.115855535855953
11342	French Polynesia	Singapore	Other business & technical services	1044	62	615.400253817439	0.000188246254161852	0.115846792591386
11343	Guatemala	El Salvador	Hotels and Restraurants	88	12	18.8117612153292	0.00615814810121793	0.115845611608744
11344	Vanuatu	Fiji	Transport	487	4	83.8955598920584	0.00138073114793349	0.115837212716284
11345	South Korea	Sri Lanka	Transport	448	25	115.943389773369	0.000998796592849072	0.115803862669013
11346	Kenya	Kenya	Meat and dairy processing	1	0	0.115942560136318	0.998776679450277	0.115800725219916
11347	Serbia	Hong Kong	fisheries	77	6	40.1280162632465	0.00288460097151639	0.115753314697986
11348	Austria	Switzerland	Medical, precision and optical instruments, watches and clocks	94	5	13.7830524370074	0.00839712153135445	0.115737966386582
11349	Malaysia	Panama	Transport	183	6	62.3969631269574	0.00185464664174044	0.115724318118213
11350	Australia	Sweden	Land transport, transport via pipeline services	57	3	15.0965002328157	0.00765987420362857	0.115637292698418
11351	Kuwait	Denmark	Production etc. of meat and meat products	234	20	74.5276673287153	0.00155135463753764	0.115618842335265
11352	Romania	TFYR Macedonia	Air transport services	83	0	38.3416029810905	0.00301474300634272	0.115590079439212
11353	TFYR Macedonia	Vanuatu	Fishing	447	10	66.9224037081003	0.00172677568143754	0.115559979266493
11354	Japan	Japan	Coastal and inland water transport	1	0	0.115518346428871	1	0.115518346428871
11355	Greenland	Denmark	Civil engineering	242	30	97.4903803467751	0.0011849110779969	0.115517431671025
11356	USA	Namibia	Transport	56	1	24.4210958182812	0.00472997894439689	0.115511269019569
11357	Cote dIvoire	Vanuatu	Fishing	447	10	66.9224037081003	0.00172577973071073	0.11549332784988
11358	Bahamas	Seychelles	Fishing	649	69	123.385007917881	0.00093577533119886	0.115460646649329
11359	Bosnia and Herzegovina	Slovenia	Products of forestry, logging and related services	92	4	50.5909288227558	0.00228150282801717	0.115423347181133
11360	Indonesia	Myanmar	Fishing	491	12	93.0387881398201	0.00124026682587533	0.115392922449462
11361	Netherlands Antilles	Mexico	Construction of civil engineering work or heavy work	527	169	494.155249603093	0.000233472072277604	0.11537145015169
11362	Serbia	Bhutan	Retail Trade	73	6	14.5043674260378	0.00795330058459654	0.115357593928709
11363	Czech Republic	Slovenia	Air transport services	43	2	15.5370129346848	0.00742336207804866	0.11533687262549
11364	Indonesia	Mauritius	Other professional, scientific and technical services 	534	5	242.470669388771	0.000475567381200234	0.115311141259086
11365	Mexico	Seychelles	Fishing	649	69	123.385007917881	0.000934168160007537	0.115262345819162
11366	Ukraine	Ethiopia	Construction	149	28	42.2170627042651	0.00273022488758772	0.115262075276036
11367	India	Italy	Products of agriculture, hunting and related services	210	42	66.4249163120985	0.00173434200411327	0.115203522479781
11368	South Korea	Turkey	Products of agriculture, hunting and related services	336	26	401.613744795322	0.000286850153746529	0.115202964441257
11369	Burkina Faso	Nicaragua	Fishing	207	11	42.9121773093939	0.00268446674261602	0.11519631284031
11370	Portugal	Zimbabwe	Fishing	107	11	29.4894356876612	0.00390594501265713	0.115184114250293
11371	Taiwan	Indonesia	Fish products	957	27	185.238877765834	0.00062134872381482	0.115097940300691
11372	UK	UK	Catering 	1	0	0.11509345471859	1	0.11509345471859
11373	Lebanon	Singapore	Other business & technical services	1044	62	615.400253817439	0.000187014532666933	0.11508879087078
11374	Spain	Denmark	Air transport	23	1	5.53797248005867	0.020781230604812	0.115085883191202
11375	New Zealand	Turkey	Products of agriculture, hunting and related services	336	26	401.613744795322	0.000286393038950405	0.115019380856185
11376	Nigeria	Ethiopia	Construction	149	28	42.2170627042651	0.00272373457034015	0.114988073145825
11377	Netherlands	Thailand	Amusement and Recreation	676	31	100.361687466502	0.00114569052147394	0.114983434049502
11378	UK	Japan	Sport facility service, public gardens and amusement parks	606	12	80.8670821934938	0.0014218423029517	0.114980238378981
11379	Peru	Ecuador	Education Services	124	2	17.2818406894803	0.00665107099288545	0.11494274931347
11380	Bahrain	Bahrain	Transport Equipment	1	0	0.114913441240788	1	0.114913441240788
11381	Bosnia and Herzegovina	Slovenia	Hotel and restaurant services	184	60	38.7000843882561	0.00296930755825661	0.114912453079217
11382	Turkey	Germany	Agriculture and hunting	110	21	58.4788095057011	0.00196496190210784	0.114908632759325
11383	Poland	Chad	Construction	117	12	58.9073970243335	0.0019503414591218	0.114889538665506
11384	Portugal	Mozambique	Transport	441	21	102.576842337847	0.00111996515263501	0.114882488885723
11385	Swaziland	Swaziland	Finacial Intermediation and Business Activities	1	0	0.11483171582222	1	0.11483171582222
11386	Hong Kong	Australia	Fish	3	0	0.42255611717701	0.271687200010734	0.114803088323229
11387	Germany	Czech Republic	Motor vehicles, trailers and semi-trailers	3	0	0.381451360881329	0.30063135167753	0.114676238220987
11388	Germany	Bulgaria	Construction	177	58	102.967440076172	0.0011136406542563	0.114668727333525
11389	Belgium	Bosnia and Herzegovina	Fishing	165	40	40.5051668286324	0.00283055769668186	0.114652211722168
11390	Pakistan	Thailand	Other Constructions	932	140	1485.4261443913	7.7156431445932e-05	0.114610180477722
11391	Haiti	Haiti	Electrical and Machinery	1	0	0.114605307579041	1	0.114605307579041
11392	Germany	Portugal	Products of forestry, logging and related services	91	11	12.7562605962157	0.00898336920251509	0.114594198579301
11393	South Africa	India	Hotels and restaurants	613	14	134.302811212838	0.000853174303423497	0.11458370740433
11394	Singapore	Malaysia	Dairy products	20	1	2.70696501433849	0.0423276202203908	0.114579387076805
11395	UK	Japan	Other general industrial machinery and equipment	477	0	49.8935377672315	0.00229638477715648	0.114574760607152
11396	Russia	Bahamas	Food & Beverages	191	22	88.4600392878056	0.00129492013625856	0.114548686128003
11397	Romania	Malaysia	Oils and fats	1044	84	214.162327960134	0.000534864395072856	0.114547803991791
11398	Spain	Portugal	Coke, refined petroleum products and nuclear fuels	29	10	9.08600355684757	0.0125987249982237	0.114472060145605
11399	Burkina Faso	Djibouti	Construction	452	4	375.294452533126	0.000304863086881188	0.114413425288634
11400	Ireland	USA	Fishing 	1203	603	1324.68891939521	8.63638270690469e-05	0.11440520475493
11401	Ireland	Taiwan	Air Transportation	86	9	65.2821739912033	0.00175192776396731	0.114369653107334
11402	Germany	Austria	Products of forestry, logging and related services	92	10	51.2941414415836	0.00222942589177788	0.114356487026383
11403	Ukraine	Ukraine	Wines	1	0	0.114311292767525	1	0.114311292767525
11404	Saudi Arabia	Denmark	Production etc. of meat and meat products	234	20	74.5276673287153	0.00153371519979609	0.114304216187397
11405	Central African Republic	Vanuatu	Fishing	447	10	66.9224037081003	0.00170765281269838	0.114280230924674
11406	Gabon	Gabon	Post and Telecommunications	1	0	0.114276997745037	1	0.114276997745037
11407	Ecuador	Ecuador	Non-alcoholic beverages	1	0	0.114265225827694	1	0.114265225827694
11408	Serbia	North Korea	Transport	77	9	36.5217956602573	0.00312719232946365	0.114210679246996
11409	Denmark	Thailand	Rice Milling	1882	141	1932.42719392478	5.90933646152462e-05	0.114193624763014
11410	Dominican Republic	Dominican Republic	Electrical and Machinery	1	0	0.130603268742561	0.873938202787569	0.114139185963056
11411	Turkey	Netherlands	Products of agriculture, hunting and related services	69	11	27.066074103117	0.00421626487369393	0.114117737509769
11412	UK	Lebanon	Transport	88	8	40.3924108445644	0.00282421989803316	0.114077050436749
11413	Brazil	Taiwan	Other Foods	660	7	170.623738542199	0.000668553113311751	0.114071031607278
11414	Bosnia and Herzegovina	Seychelles	Fishing	649	69	123.385007917881	0.00092442967739853	0.114060763065342
11415	Guyana	Uganda	Transport	143	9	64.4517190605402	0.00176945028539591	0.11404411268593
11416	Lithuania	Ecuador	Services rendered to companies	531	34	130.754813745618	0.000871952193941507	0.114011946713905
11417	Azerbaijan	Azerbaijan	Wholesale Trade	1	0	0.114010192453861	1	0.114010192453861
11418	Pakistan	Mauritania	Transport	68	1	26.5333368182182	0.00429576134512387	0.113980882660854
11419	Egypt	Germany	Fishing	288	69	170.164024084806	0.000669761487270311	0.113969309850941
11420	Italy	Dominican Republic	Food & Beverages	203	20	120.224022582173	0.000947546083821768	0.113917801779038
11421	Switzerland	Russia	Air transport	71	2	22.0386760085821	0.0051669107380172	0.113871871720425
11422	Montenegro	Armenia	Fishing	86	10	36.0819849669933	0.00315505944529983	0.113840807475279
11423	Monaco	Monaco	Wholesale Trade	1	0	0.113837115466595	1	0.113837115466595
11424	Iceland	Iceland	Petroleum, Chemical and Non-Metallic Mineral Products	1	0	0.113759405910969	1	0.113759405910969
11425	Russia	Iran	Farmingproducts n.e.c	122	5	31.3054341226816	0.00363196251260316	0.113700163174347
11426	Lesotho	Botswana	Food & Beverages	184	11	119.459401965141	0.000951591751389821	0.11367658153599
11427	Argentina	USA	Air transportation 	272	37	123.884830027819	0.000917535091575728	0.113668678864418
11428	Macao SAR	Taiwan	Fishery Products	694	48	612.586680077016	0.000185523560201299	0.113649261819782
11429	Qatar	UAE	Transport	175	2	39.5090214461088	0.00287551463080511	0.113608769217079
11430	Singapore	Iraq	Transport	172	0	45.3613760769367	0.00250356773773366	0.113565277685422
11431	China	Mauritius	Professional, scientific and technical services 	365	2	77.7360566034913	0.00146084059986837	0.113559987560046
11432	Denmark	Denmark	Manufacture and distribution of gas	1	0	0.113527297973633	1	0.113527297973633
11433	Iraq	Madagascar	Fishing	702	61	142.836975887418	0.000794742917409874	0.11351867493077
11434	Thailand	Malaysia	Bakery products	20	1	2.64772913604975	0.0428525358543644	0.113461907735217
11435	Armenia	Armenia	Petroleum, Chemical and Non-Metallic Mineral Products	1	0	0.115334428846836	0.98308060021475	0.113383039536173
11436	Bulgaria	Turkey	Products of agriculture, hunting and related services	336	26	401.613744795322	0.000282288360980693	0.11337088576559
11437	Italy	Tanzania	Fishing	579	46	182.532163530588	0.000621068272026185	0.113364935393143
11438	Germany	Germany	Wholesale trade	1	0	0.113364726305008	1	0.113364726305008
11439	Mauritius	Mali	Transport	45	1	19.1188278198242	0.00592856694742374	0.113347250686095
11440	France	Bahamas	Fishing	180	18	22.3152807950974	0.00507844334892212	0.113326889333192
11441	Poland	Bulgaria	Construction	177	58	102.967440076172	0.00110035794493368	0.113301040757298
11442	Eritrea	Eritrea	Wholesale Trade	1	0	0.115111716091633	0.984261458156531	0.113300025531251
11443	Turkey	Greece	Food products and beverages	309	29	108.07778789103	0.00104793915556526	0.113258945777888
11444	Denmark	Norway	Fish and other fishing products, services incidental of fishing	126	33	41.2907717674971	0.00274222459182388	0.113228569756218
11445	Zambia	Zambia	Finacial Intermediation and Business Activities	1	0	0.113197930157185	1	0.113197930157185
11446	Luxembourg	Luxembourg	Transport Equipment	1	0	0.118762083351612	0.952938888517959	0.113173007707162
11447	Yemen	Yemen	Transport Equipment	1	0	0.11314319819212	1	0.11314319819212
11448	Italy	Romania	Food products and beverages	172	20	67.0639414340258	0.00168570975718496	0.113050340430618
11449	Syria	Malaysia	Coconut	271	46	60.0661202743649	0.00188130379087893	0.113002619775553
11450	Australia	Tanzania	Transport	501	45	138.831791363657	0.00081382049083043	0.112984156590439
11451	UK	Mali	Transport	45	1	19.1188278198242	0.00590746130893475	0.112943735617797
11452	Cambodia	Cambodia	Mining and Quarrying	1	0	0.11294062435627	1	0.11294062435627
11453	Ireland	Ireland	Education services	1	0	0.114070601761341	0.989964108292084	0.112925801555007
11454	Dominican Republic	Spain	Fish and other fishing products	433	221	421.592255674303	0.000267818875302121	0.112910363750776
11455	Swaziland	Swaziland	Wholesale Trade	1	0	0.11288820207119	1	0.11288820207119
11456	Ukraine	Singapore	Other business & technical services	1044	62	615.400253817439	0.000183425977094995	0.112880392860972
11457	Armenia	Armenia	Post and Telecommunications	1	0	0.112863399088383	1	0.112863399088383
11458	Mexico	Germany	Air transport	69	8	21.5276313796639	0.00523952327559971	0.11279452568228
11459	UAE	UAE	Wholesale Trade	1	0	0.112794287502766	1	0.112794287502766
11460	Czech Republic	Greece	Food products and beverages	309	29	108.07778789103	0.00104355861002804	0.112785506106469
11461	Saudi Arabia	Bahrain	Hotels and Restraurants	37	0	8.31634391099215	0.0135618999086326	0.112785423726642
11462	Moldova	Moldova	Wholesale Trade	1	0	0.112784445285797	1	0.112784445285797
11463	Burkina Faso	Samoa	Construction	346	9	270.26163418591	0.000417155242477689	0.11274105754124
11464	Germany	Peru	Services to Companies	906	133	244.685102939606	0.000460740744906214	0.112736396595848
11465	Yemen	Lebanon	Food & Beverages	199	19	140.869097694755	0.000800245795955458	0.112729903210266
11466	Jordan	Indonesia	Transportation	1048	45	550.711228698492	0.000204696342925682	0.11272857452269
11467	Canada	Israel	Manufacture of jewellery, and goldsmith's and silversmith's articles	25	4	6.25808620452881	0.0180120447001476	0.11272092845335
11468	Morocco	Greece	Products of forestry, logging and related services	141	14	102.411131680012	0.0011002520185396	0.112678054351857
11469	Tanzania	Tanzania	Wholesale Trade	1	0	0.112674720585346	1	0.112674720585346
11470	Montenegro	Croatia	Fishing	225	70	139.412777841091	0.000808186757819576	0.112671560922012
11471	Uganda	Uganda	Transport Equipment	1	0	0.112644590437412	1	0.112644590437412
11472	Philippines	Kenya	Fishing	504	39	576.136823728681	0.000195504603350116	0.112637401198471
11473	Denmark	Netherlands	Re-export	117	0	13.486259393394	0.00835159906267225	0.112631831308824
11474	Venezuela	Venezuela	Servicios de alquiler de viviendas residenciales	1	0	0.112542286515236	1	0.112542286515236
11475	Kyrgyzstan	Uzbekistan	Construction	99	10	106.013190053403	0.00106123174087192	0.112504562235759
11476	Poland	Seychelles	Fishing	649	69	123.385007917881	0.000911641240889896	0.112482861725467
11477	Bosnia and Herzegovina	TFYR Macedonia	Air transport services	83	0	38.3416029810905	0.00293343793669735	0.112472712738519
11478	Switzerland	Iceland	Food & Beverages	75	10	38.9370373934507	0.0028884269755631	0.112466789155752
11479	Belgium	France	Air transport services	132	7	63.758343949914	0.0017638040837835	0.112457227434132
11480	Hungary	Austria	Products of agriculture, hunting and related services	119	16	28.8549262434244	0.00389555319955074	0.112405900250373
11481	Germany	Ecuador	Building and construction work	895	399	1279.71280833334	8.78143952658666e-05	0.112377206377776
11482	Chad	Chad	Petroleum, Chemical and Non-Metallic Mineral Products	1	0	0.112350389361382	1	0.112350389361382
11483	Italy	South Korea	Processed seafood products	203	24	91.5055193379521	0.00122753544250315	0.112326268171993
11484	Serbia	Zambia	Construction	147	28	88.4563651680946	0.00126953381528912	0.112298346758459
11485	Kyrgyzstan	Latvia	Food products and beverages	128	26	75.4118144661188	0.00148897801045882	0.112286533468851
11486	South Africa	Austria	Food products and beverages	142	26	43.355258025229	0.00258971475483136	0.112277751407456
11487	Guyana	Antigua	Construction	148	23	139.127793304622	0.000806991597588692	0.112274960187886
11488	UAE	South Africa	Transport services	379	31	162.218166470528	0.00069209921896622	0.112271066316385
11489	Greece	Germany	Forestry	95	10	27.3167275190353	0.00410900202964489	0.112244488818973
11490	China	Jamaica	Construction	173	89	193.484262689948	0.000580101466598732	0.112240504550213
11491	Austria	Singapore	Other manufacturing	204	0	72.3234894871712	0.00155181860196474	0.112232936345194
11492	Taiwan	Japan	Fruits	1438	35	643.975198626518	0.000174234242576471	0.112202530970724
11493	Belgium	Germany	Agriculture and hunting	110	21	58.4788095057011	0.00191809805185386	0.112168090587618
11494	Hong Kong	Germany	Forestry	95	10	27.3167275190353	0.00410474912088641	0.112128313269254
11495	UAE	India	Construction	1449	369	2133.46030332893	5.25467725404618e-05	0.11210645328313
11496	Portugal	Belgium	Products of agriculture, hunting and related services	68	13	24.9428202211857	0.00449396069208758	0.112092053623816
11497	Belgium	TFYR Macedonia	Air transport services	83	0	38.3416029810905	0.00292305135231642	0.112074474443856
11498	Italy	Zimbabwe	Fishing	107	11	29.4894356876612	0.00379900741961497	0.112030584977683
11499	Colombia	Japan	Air transport	102	6	53.1662400811911	0.00210706338382049	0.112024637730487
11500	China	Vanuatu	Transport	444	5	91.5882960855961	0.00122240623039929	0.111958103766687
11501	Switzerland	Bermuda	Transport	59	5	33.3438285589218	0.00335734897994027	0.111946868799599
11502	Seychelles	Vanuatu	Fishing	447	10	66.9224037081003	0.00167260324472963	0.111934629587275
11503	Serbia	Israel	Forestry	88	2	37.4029924869537	0.00299175766857984	0.111900689600678
11504	Ireland	Portugal	Products of agriculture, hunting and related services	177	66	80.7919073104858	0.00138476866468472	0.111878101603673
11505	Cambodia	Thailand	Amusement and Recreation	676	31	100.361687466502	0.00111461574446089	0.111864716990826
11506	Hong Kong	Thailand	Other Forestry Products	270	19	69.4792752712965	0.00160922432690998	0.111807739982645
11507	Germany	Spain	Civil engineering	445	175	173.198653206229	0.000645540787317846	0.11180679495314
11508	South Korea	Russia	Air transport	71	2	22.0386760085821	0.00507226430694632	0.111785989690685
11509	Cyprus	Seychelles	Fishing	649	69	123.385007917881	0.00090592423102433	0.111777468417937
11510	Greece	Egypt	Construction	488	30	383.166204072535	0.0002916871813569	0.111764670057141
11511	UK	Norway	Fish and other fishing products, services incidental of fishing	126	33	41.2907717674971	0.00270669177145982	0.11176139218031
11512	UK	Mauritius	Financial intermediation, insurance and auxiliary services 	346	0	45.5821070224047	0.00245123011214504	0.111732233308336
11513	Germany	Indonesia	Forestry	88	10	17.4226089119911	0.00641229524226064	0.111718912234128
11514	Sierra Leone	Sierra Leone	Post and Telecommunications	1	0	0.111708104610443	1	0.111708104610443
11515	Cuba	Ecuador	Services rendered to companies	531	34	130.754813745618	0.000854211966378576	0.111692326563109
11516	Guinea	Maldives	Fishing	305	2	108.927796840668	0.00102469095789182	0.11161732848571
11517	Somalia	Somalia	Wholesale Trade	1	0	0.111538670957088	1	0.111538670957088
11518	Viet Nam	Malaysia	Recreation	715	24	238.088725537062	0.000468206565233512	0.111474704404532
11519	Germany	Morocco	Fishing	221	50	157.357383459806	0.000708297211441258	0.111455795904274
11520	Norway	Seychelles	Fishing	649	69	123.385007917881	0.000902893013740403	0.111403461649359
11521	USA	Bolivia	NON-INDUSTRIAL AGRICULTURAL PRODUCTS	73	27	26.2467410266399	0.00424379102909059	0.111385684111718
